PI7815,Product Impact,Supplier Information,Cross-Sector,Payments to Supplier Individuals: Poor,Value of payments made by the organization to poor individuals who sold goods or services to the organization during the reporting period.,Submetric,Flow,Reporting Currency (OD5990)
PI9048,Product Impact,Supplier Information,Cross-Sector,Payments to Supplier Individuals: Very Poor,Value of payments made by the organization to very poor individuals who sold goods or services to the organization during the reporting period.,Submetric,Flow,Reporting Currency (OD5990)
PI8999,Product Impact,Supplier Information,Cross-Sector,Payments to Supplier Individuals: Low Income,Value of payments made by the organization to low income individuals who sold goods or services to the organization during the reporting period.,Submetric,Flow,Reporting Currency (OD5990)
PI4096,Product Impact,Supplier Information,Cross-Sector,Payments to Supplier Individuals: Rural ,Value of payments made by the organization to individuals living in rural areas who sold goods or services to the organization during the reporting period.,Submetric,Flow,Reporting Currency (OD5990)
PI3406,Product Impact,Supplier Information,Cross-Sector,Payments to Supplier Individuals: Urban,Value of payments made by the organization to individuals living in urban areas who sold goods or services to the organization during the reporting period.,Submetric,Flow,Reporting Currency (OD5990)
PI9850,Product Impact,Supplier Information,Cross-Sector,Payments to Supplier Individuals: Peri-Urban ,Value of payments made by the organization to individuals living in peri-urban areas who sold goods or services to the organization during the reporting period.,Submetric,Flow,Reporting Currency (OD5990)
PI6858,Product Impact,Supplier Information,Cross-Sector,Payments to Supplier Individuals: Disabilities,Value of payments made by the organization to individuals with disabilities who sold goods or services to the organization during the reporting period.,Submetric,Flow,Reporting Currency (OD5990)
PI7814,Product Impact,Supplier Information,Cross-Sector,Payments to Supplier Individuals: Minorities/Previously Excluded,Value of payments made by the organization to individuals belonging to minority or previously excluded groups who sold goods or services to the organization during the reporting period.,Submetric,Flow,Reporting Currency (OD5990)
PI7852,Product Impact,Supplier Information,Agriculture,Payments to Supplier Individuals:  Smallholder,Value of payments made to smallholder farmers who sold to the organization during the reporting period.,Submetric,Flow,Reporting Currency (OD5990)
PI9566,Product Impact,Supplier Information,Cross-Sector,Supplier Organizations: Total,Number of enterprises that sold goods or services to the organization during the reporting period.,Metric,Flow,Number of organizations
PI6385,Product Impact,Supplier Information,Cross-Sector,Supplier Organizations: Local,"Number of local enterprises that sold goods or services to the organization during the reporting period. 

Organizations should footnote their definition of ""local"". ",Submetric,Flow,Number of organizations
PI9495,Product Impact,Supplier Information,Cross-Sector,Supplier Organizations: SME,Number of small-to-medium enterprises (SMEs) that sold goods or services to the organization during the reporting period.,Submetric,Flow,Number of organizations
PI5478,Product Impact,Supplier Information,Cross-Sector,Payments to Supplier Organizations: Total,Value of payments made to enterprises that sold goods or services to the organization during the reporting period.,Metric,Flow,Reporting Currency (OD5990)
PI1849,Product Impact,Supplier Information,Cross-Sector,Payments to Supplier Organizations: Local,"Value of payments made to local enterprises that sold goods or services to the organization during the reporting period. 

Organizations should footnote their definition of ""local"". ",Submetric,Flow,Reporting Currency (OD5990)
PI7867,Product Impact,Supplier Information,Cross-Sector,Payments to Supplier Organizations: SME,Value of payments to small-to-medium enterprises (SMEs) that sold goods or services to the organization during the reporting period.,Submetric,Flow,Reporting Currency (OD5990)
PD1620,Product Description,Product/Service Information,Agriculture,Crop Type,"Type of crop(s) produced by the organization. Select from the options in the Excel Reference List tab.

Source: Adapted from Food and Agriculture Organization (FAO) of the United Nations",Metric,Flow,Selection
PD4686,Product Description,Product/Service Information,Agriculture,Livestock/Fish Type,"Type of livestock product(s) produced by the organization. Select from the options in the Excel Reference List tab.

Source: Food and Agriculture Organization (FAO) of the United Nations.",Metric,Flow,Selection
OI5408,Operational Impact,Environmental Performance,Agriculture,Land Directly Controlled: Total,Area of land  in hectares  directly controlled by the organization at any point during the reporting period.,Metric,Flow,Number of hectares
OI1674,Operational Impact,Environmental Performance,Agriculture,Land Directly Controlled: Cultivated,Area of land  in hectares  directly controlled by the organization and under cultivation. Report hectares cultivated at any point during the reporting period.,Submetric,Flow,Number of hectares
OI6912,Operational Impact,Environmental Performance,Agriculture,Land Directly Controlled: Sustainably Managed,Area of land  in hectares  directly controlled by the organization and under sustainable cultivation or sustainable stewardship. Report directly-controlled hectares sustainably managed at any point during the reporting period.,Submetric,Flow,Number of hectares
OI2569,Operational Impact,Environmental Performance,Agriculture,Land Directly Controlled: Treated with Pesticides,Area of land  in hectares  directly controlled by the organization and treated with highly hazardous pesticides. Report number of hectares treated at any point during the reporting period.,Submetric,Flow,Number of hectares
OI9891,Operational Impact,Environmental Performance,Agriculture,Pesticide Use,Amount of highly hazardous pesticides used during the reporting period on land area directly controlled by  the organization.,Metric,Flow,Unit of Measure (PD1602)
PI9988,Product Impact,Quantity & Reach,Agriculture,Purchase Contracts,Number of contracts/purchase agreements that the organization holds for purchase of its products/services. Report contracts fulfilled and outstanding as of the end of the reporting period. ,Metric,Stock,Number of contracts
PI3789,Operational Impact,Environmental Performance,Agriculture,Land Indirectly Controlled: Total,Area of land  in hectares  indirectly controlled by the organization at any point during the reporting period.,Metric,Flow,Number of hectares
PI7403,Operational Impact,Environmental Performance,Agriculture,Land Indirectly Controlled: Cultivated,Area of land  in hectares  indirectly controlled by the organization and under cultivation. Report hectares cultivated at any point during the reporting period.,Submetric,Flow,Number of hectares
PI6796,Operational Impact,Environmental Performance,Agriculture,Land Indirectly Controlled: Sustainably Managed,Area of land  in hectares  indirectly controlled by the organization and under sustainable cultivation or sustainable stewardship. Report indirectly-controlled hectares sustainably managed at any point during the reporting period.,Submetric,Flow,Number of hectares
PI1568,Product Impact,Quality & Performance,Agriculture,Producer Price Premium,"Price premium obtained  by the producer of goods  by selling  to the organization.  This is relative to the average price that would otherwise be obtained in the local area for a similar good during the reporting period.

Organizations should footnote the assumptions used when reporting against this metric.
",Metric,Flow,Decimal
PI2422,Product Impact,Quantity & Reach,Agriculture,Units/Volume Purchased at Price Premium,Units/volume purchased from suppliers that sold to the organization that have received a price premium  during the reporting period.,Metric,Flow,Unit of Measure (PD1602)
PI3468,Product Impact,Client Information,Agriculture,Client Crop Yield,Average agricultural yield per hectare  of clients (who were farmers) of the organization during the reporting period.,Metric,Flow,Unit of Measure (PD1602) selection per Hectare
PI9421,Product Impact,Client Information,Agriculture,Client Crop Yield: Smallholder,Average agricultural yield per hectare  of clients (who were smallholder farmers) of the organization during the reporting period.,Submetric,Flow,Unit of Measure (PD1602) selection per Hectare
PI2019,Product Impact,Supplier Information,Agriculture,Units/Volume Purchased from  Supplier Organizations: Total,Units/volume purchased from organizations that sold to the reporting organization during the reporting period.,Metric,Flow,Unit of Measure (PD1602)
PI8418,Product Impact,Supplier Information,Agriculture,Units/Volume Purchased from Supplier Organizations: Local,"Units/volume purchased from local organizations that sold to the reporting organization during the reporting period. 

Organizations should footnote their definition of ""local.""",Submetric,Flow,Unit of Measure (PD1602)
PI5473,Product Impact,Supplier Information,Agriculture,Units/Volume Purchased from Supplier Organizations: SME,Units/volume purchased from small-to-medium enterprises (SMEs) that sold to the reporting organization during the reporting period.,Submetric,Flow,Unit of Measure (PD1602)
PI7923,Product Impact,Supplier Information,Agriculture,Units/Volume Purchased from Supplier Individuals: Total,Units/volume purchased from individuals who sold to the organization during the reporting period.,Metric,Flow,Unit of Measure (PD1602)
PI9428,Product Impact,Supplier Information,Agriculture,Units/Volume Purchased from Supplier Individuals: Female,Units/volume purchased from female individuals who sold to the organization during the reporting period.,Submetric,Flow,Unit of Measure (PD1602)
PI6646,Product Impact,Supplier Information,Agriculture,Units/Volume Purchased from Supplier Individuals: Minorities/Previously Excluded,Units/volume purchased from individuals belonging to minority or previously excluded groups who sold to the organization during the reporting period.,Submetric,Flow,Unit of Measure (PD1602)
PI4982,Product Impact,Supplier Information,Agriculture,Units/Volume Purchased from  Supplier Individuals: Smallholder,Units/volume purchased from smallholder farmers who sold to the organization during the reporting period.,Submetric,Flow,Unit of Measure (PD1602)
PI2046,Product Impact,Supplier Information,Agriculture,Supplier Individuals Yield: Total,Average agricultural yield per hectare of individuals who sold to the organization (supplier individuals) during the reporting period. ,Metric,Flow,Unit of Measure (PD1602) selection per Hectare
PI1405,Product Impact,Supplier Information,Agriculture,Supplier Individuals Yield: Smallholder,Average agricultural yield per hectare of smallholder farmers who sold to the organization during the reporting period. ,Submetric,Flow,Unit of Measure (PD1602) selection per Hectare
PI2389,Product Impact,Client Information,Education,School Enrollment: Total,Number of students enrolled as of the end the reporting period  both full-time and part-time  where each discrete student is counted regardless of number of courses.,Metric,Stock,Number of people
PI1081,Product Impact,Client Information,Education,School Enrollment:  Female,Number of female students enrolled as of the end the reporting period  both full-time and part-time  where each discrete student is counted regardless of number of courses.,Submetric,Stock,Number of people
PI7254,Product Impact,Client Information,Education,School Enrollment: Poor,Number of poor students enrolled as of the end the reporting period  both full-time and part-time  where each discrete student is counted regardless of number of courses.,Submetric,Stock,Number of people
PI5583,Product Impact,Client Information,Education,School Enrollment: Very Poor,Number of very poor students enrolled as of the end the reporting period  both full-time and part-time  where each discrete student is counted regardless of number of courses.,Submetric,Stock,Number of people
PI2173,Product Impact,Client Information,Education,School Enrollment: Low Income,Number of low income students enrolled as of the end the reporting period  both full-time and part-time  where each discrete student is counted regardless of number of courses.,Submetric,Stock,Number of people
PI6569,Product Impact,Client Information,Education,School Enrollment: Rural,Number of students  living in rural areas  enrolled as of the end the reporting period  both full-time and part-time  where each discrete student is counted regardless of number of courses.,Submetric,Stock,Number of people
PI8069,Product Impact,Client Information,Education,School Enrollment: Urban,Number of students  living in urban areas  enrolled as of the end the reporting period  both full-time and part-time  where each discrete student is counted regardless of number of courses.,Submetric,Stock,Number of people
PI3337,Product Impact,Client Information,Education,School Enrollment: Peri- urban,Number of students  living in peri-urban areas  enrolled as of the end the reporting period  both full-time and part-time  where each discrete student is counted regardless of number of courses.,Submetric,Stock,Number of people
PI5954,Product Impact,Client Information,Education,School Enrollment: Disabilities,Number of students with disabilities enrolled as of the end the reporting period  both full-time and part-time  where each discrete student is counted regardless of number of courses.,Submetric,Stock,Number of people
PI7774,Product Impact,Client Information,Education,School Enrollment:  Minorities/Previously Excluded,Number of students who belong to minority or previously excluded groups and are enrolled as of the end the reporting period  both full-time and part-time  where each discrete student is counted regardless of number of courses.,Submetric,Stock,Number of people
OI5896,Operational Impact,Employees,Education,Teachers Employed,Number of full-time and part-time teachers employed by the organization as of the end of the reporting period.,Metric,Stock,Number of people
PI3651,Product Impact,Quality & Performance,Education,Teacher Attendance Rate,"Rate of teacher attendance during the reporting period.
",Metric,Flow,Decimal
PI1902,Product Impact,Quality & Performance,Education,Teacher Qualifications,"Number of teachers as of the end of the reporting period who have obtained training or have qualifications that meet or exceed minimum requirements of the local area. 

Organizations should footnote the minimum level of qualifications required in local area.",Metric,Stock,Number of people
PI7871,Product Impact,Quality & Performance,Education,Teaching Experience,Average number of years of formal education for teachers/instructors  as of the end of the reporting period.,Metric,Stock,Number of years
PI3786,Product Impact,Quality & Performance,Education,Student Attendance Rate,Rate of student attendance during the reporting period. ,Metric,Flow,Decimal
PI9910,Product Impact,Quality & Performance,Education,Student Dropout Rate,Percentage of students that were attending school at the beginning of the reporting period but dropped-out during the reporting period. ,Metric,Flow,Decimal
PI4924,Product Impact,Quality & Performance,Education,Student Transition Rate,Percentage of students advancing from one level of schooling to the next. ,Metric,Stock,Decimal
PI8372,Product Impact,Quality & Performance,Education,Student Tests Pass Rate,"Percentage of school students passing standardized tests as defined by regional standards  during the reporting period.

Organizations should  footnote the description of the test  threshold for passing  how many tests were taken  etc.",Metric,Flow,Decimal
PI5501,Product Impact,Quality & Performance,Education,Student to Classroom Ratio,Number of students per classroom during the reporting period.,Metric,Flow,Decimal
PI5380,Product Impact,Quality & Performance,Education,Classroom Area per Student,"Area of classroom space per student during the reporting period.
",Metric,Flow,Number of square feet or square meters 
PI4243,Product Impact,Quality & Performance,Education,Student to Toilet Ratio,Number of functioning toilets per student during the reporting period.,Metric,Flow,Decimal
PI5110,Product Impact,Quality & Performance,Education,Student to Teacher Ratio,Number of students per teacher during the reporting period.,Metric,Flow,Decimal
PI4279,Product Impact,Quality & Performance,Education,Textbook to Student Ratio,Number of textbooks per student provided by the organization during the reporting period.,Metric,Flow,Decimal
PI8836,Product Impact,Quality & Performance,Education,Vocational/ Technical Training,Number of students receiving vocational or technical training during the reporting period.,Metric,Flow,Number of people
PI3527,Product Impact,Quality & Performance,Education,Job Placement Rate,Percentage of students who were placed in part-  full-  temporary  or permanent jobs during the reporting period. ,Metric,Flow,Decimal
PI6971,Product Impact,Quality & Performance,Education,School Meals,Number of free or subsidized meals provided by the organization during the reporting period.  ,Metric,Flow,Number of meals
PI1136,Product Impact,Quality & Performance,Education,Student Transportation,"Indicate whether or not the organization provided transportation to students that needed/requested it during the reporting period.

Organizations should footnote the type of transportation provided and the percentage of students that use it.",Metric,Flow,Yes/No
PI4509,Product Impact,Client Information,Education,Students Provided Full Scholarship,Number of students receiving full scholarships during the reporting period.,Metric,Flow,Number of people
PI3499,Product Impact,Client Information,Education,Students Provided Partial Scholarship,Number of students receiving partial scholarships during the reporting period.,Metric,Flow,Number of people
PI5736,Product Impact,Quality & Performance,Education,Value of New Education Instructional Materials,Value of new educational instructional materials provided to students by the organization during the reporting period.,Metric,Flow,Reporting Currency (OD5990)
PI4554,Product Impact,Quality & Performance,Education,Value of New Education Facility Materials,Value of new educational facility materials provided to students by the organization during the reporting period.,Metric,Flow,Reporting Currency (OD5990)
PI7268,Product Impact,Quality & Performance,Education,Classroom Space New/Improved,Area of classroom space that was built  converted  or expanded for use within educational facilities.  Report only space completed during the reporting period. ,Metric,Flow,Number of square feet or square meters 
PD4120,Product Description,Product/Service Information,Education,Hours of School Offered per Week,"Number of classroom hours taught to a representative student per week.

Organizations should footnote assumptions used in deriving the calculation.",Metric,Flow,Number of hours
PD8635,Product Description,Product/Service Information,Education,Days of School Offered per Year,Number of days of school offered by the organization per year.,Metric,Flow,Number of days
PD1392,Product Description,Product/Service Information,Education,Parent/Community-Teacher Engagement,"Indicate whether the organization initiates engagement with the community/parents. 

Organizations should footnote their description of engagement. ",Metric,Stock,Yes/No
PD9759,Product Description,Product/Service Information,Education,Extracurricular Programs Offered,"Indicate whether the organization provides extracurricular activities. 

Organizations should footnote the specific extracurricular programs provided.",Metric,Stock,Yes/No
PI2718,Product Description,Product/Service Information,Education,School Fees,Average school fee per student per month during the reporting period.,Metric,Flow,Reporting Currency (OD5990)
PD2713,Product Description,Product/Service Information,Energy,Energy Capacity of Product,"Amount of potential energy generation over the lifetime of the product based on the planned operation of the product/system. 

Organizations should footnote the energy type(s) and other calculation assumptions when reporting against this metric.",Metric,Flow,Number of kWh
PD1504,Product Description,Product/Service Information,Energy,Energy Capacity of Products Sold,"Amount of potential energy generation over the lifetime of the product for all products sold during  the reporting period. 

Organizations should footnote the energy type(s) and other calculation assumptions when reporting against this metric.",Metric,Flow,Number of kWh
PD6596,Product Description,Product/Service Information,Energy,Energy Consumption of Product,"Amount of energy used by the product during the product lifetime.

Organizations should footnote assumptions made with respect to product utilization (e.g.  hours used and watts/hr).",Metric,Flow,Number of kWh
PD5578,Product Description,Product/Service Information,Energy,Energy Consumption of Product Replaced,"Amount of energy that would have been used by the replaced product during the lifetime of the organization's product. 

Organizations should footnote the product replaced  source for product utilization information and other calculation assumptions.",Metric,Flow,Number of kWh
PI7623,Product Description,Quality & Performance,Energy,Energy Savings from Products Sold,"Amount of energy savings over the lifetime of the organization's products for those products that were sold during the reporting period. 

Organizations should footnote the energy type(s) and calculation assumptions used when reporting against this metric.",Metric,Flow,Number of kWh
PI8706,Product Impact,Quality & Performance,Energy,Energy Produced for Service Sale,"Energy produced and delivered to offtaker(s) during the reporting period. 

Organizations should footnote the energy type(s) and calculation assumptions used when reporting against this metric.",Metric,Flow,Number of kWh
PD4927,Product Description,Quality & Performance,Energy,Energy Savings from Services Sold,"Amount of energy savings due to the organization's services that were sold during the reporting period. 

Organizations should footnote the energy type(s) and calculation assumptions used when reporting against this metric.",Metric,Flow,Number of kWh
PD9427,Product Impact,Quality & Performance,Environment,Greenhouse Gas Emissions of Product,"Greenhouse gas (GHG) emissions of the product during the product lifetime. 

Organizations should footnote emissions calculation assumptions/tools used.",Metric,Flow,Number of metric tonnes of CO2 equivalent
PD2243,Product Impact,Quality & Performance,Environment,Greenhouse Gas Emissions of Product Replaced,"Greenhouse gas (GHG) emissions that would have been produced by the replaced product during the lifetime of the organization's product. 

Organizations should footnote details on the product replaced and emissions calculation assumptions/tools used.",Metric,Flow,Number of metric tonnes of CO2 equivalent
PI5376,Product Impact,Quality & Performance,Environment,Greenhouse Gas Reductions due to Products Sold,"Amount of reductions in greenhouse gas (GHG) emissions over the lifetime of products sold during the reporting period.   

Organizations should footnote the energy type(s) and calculation assumptions used when reporting against this metric.",Metric,Flow,Number of metric tonnes of CO2 equivalent
PI2073,Product Impact,Quality & Performance,Environment,Hazardous Waste Avoided,"Amount of hazardous waste avoided based on refurbishing/reusing/recycling as part of delivering or developing the organization's products/services during the reporting period.

Organizations should footnote assumptions used when reporting against this metric.",Metric,Flow,Unit of Measure (PD1602)
PI8177,Product Impact,Quality & Performance,Environment,Non-hazardous Waste Avoided,"Amount of non-hazardous waste disposal avoided based on the organization's refurbishing/reusing/recycling as part of delivering or developing the organization's products/services during the reporting period.

Organizations should footnote assumptions used when reporting against this metric.",Metric,Flow,Unit of Measure (PD1602)
PI4127,Product Impact,Quality & Performance,Environment,Trees Planted,Hectares of trees planted by the organization during the reporting period.,Metric,Flow,Number of hectares
PI3848,Product Impact,Quality & Performance,Environment,Trees Planted: Native Species,Hectares of native species planted by the organization during the reporting period.,Submetric,Flow,Number of hectares
PI4907,Product Impact,Quality & Performance,Environment,Land Reforested,Hectares of land that have been reforested by the organization during the reporting period.,Metric,Flow,Number of hectares
FP2392,Financial Performance,Balance Sheet,Financial Services,Impairment Loss Allowance,Value of contra asset account set up by the organization as a provision for the potential future loss of capital that has been lent out by the firm at the end of the reporting period.,Metric,Stock,Reporting Currency (OD5990)
FP2630,Financial Performance,Balance Sheet,Financial Services,Loans Receivable Gross,Value of outstanding principals for all of the organization's outstanding loans due from clients at the end of the reporting period.,Metric,Stock,Reporting Currency (OD5990)
FP1129,Financial Performance,Balance Sheet,Financial Services,Loans Receivable Net,Net value of the organization's loans receivable  at the end of the reporting period. ,Metric,Stock,Reporting Currency (OD5990)
FP3939,Financial Performance,Income Statement,Financial Services,Loans Recovered,Value collected by the organization during the reporting period on loans that had previously been written off.,Metric,Flow,Reporting Currency (OD5990)
FP9083,Financial Performance,Balance Sheet,Financial Services,Total Deposits,Value of the organization's customer deposits  whether voluntary  compulsory  demand  or term  as well as all other liabilities from customers at the end of the reporting period.,Metric,Stock,Reporting Currency (OD5990)
FP2553,Financial Performance,Income Statement,Financial Services,Financial Expenses,Value of expenditures incurred by the organization  during the reporting period  due to interest  fees  and commissions incurred on the organization's liabilities  including any client deposit accounts held by the organization  borrowings  subordinated debt  and other financial liabilities during the reporting period.,Metric,Flow,Reporting Currency (OD5990)
FP1717,Financial Performance,Income Statement,Cross-Sector,Impaired Assets,"Value of assets classified as impaired under regulatory or accounting rules and recorded by the organization during the reporting period.

Impaired asset is a condition in which an asset’s market value falls below its carrying amount and is not expected to recover.",Metric,Flow,Reporting Currency (OD5990)
FP1192,Financial Performance,Ratios  Concepts  and Calculations,Financial Services,Loan to Deposit (LTD) Ratio ,Ratio used to assess an organization's liquidity  calculated by dividing the organization's loans receivable gross by it's total deposits  as of the end of the reporting period.  ,Metric,Stock,Reporting Currency (OD5990)
FP8569,Financial Performance,Ratios  Concepts  and Calculations,Cross-Sector,Operating Efficiency,"Ratio used to assess an organization's operating efficiency  calculated by dividing the organization's operating expense by it's average loans receivable gross.
",Metric,Flow,Reporting Currency (OD5990)
FP8295,Financial Performance,Ratios  Concepts  and Calculations,Cross-Sector,Personnel Efficiency,"Ratio used to assess an organization's personnel efficiency  calculated by dividing the organization's personnel expense by it's average loans receivable gross.
",Metric,Flow,Reporting Currency (OD5990)
FP2635,Financial Performance,Ratios  Concepts  and Calculations,Financial Services,Non Performing Loans (Portfolio at Risk)- 30 days,Value of all of the organization's loans outstanding at the end of the reporting period that have one or more installments of principal past due for more than 30 days. ,Metric,Stock,Reporting Currency (OD5990)
FP6354,Financial Performance,Ratios  Concepts  and Calculations,Financial Services,Non Performing Loans (Portfolio at Risk)- 60 days,Value of all of the organization's loans outstanding at the end of the reporting period that have one or more installments of principal past due for more than 60 days. ,Metric,Stock,Reporting Currency (OD5990)
FP6373,Financial Performance,Ratios  Concepts  and Calculations,Financial Services,Non Performing Loans (Portfolio at Risk)- 90 days,Value of all of the organization's loans outstanding at the end of the reporting period that have one or more installments of principal past due for more than 90 days.,Metric,Stock,Reporting Currency (OD5990)
FP9717,Financial Performance,Ratios  Concepts  and Calculations,Financial Services,Loan Write-offs,Value of loans written off by the organization during the reporting period.  ,Metric,Flow,Reporting Currency (OD5990)
FP1307,Financial Performance,Ratios  Concepts  and Calculations,Financial Services,Capital Available: Total,Value of capital available to the organization for lending and investing  at the end of the reporting period.,Metric,Stock,Reporting Currency (OD5990)
FP2638,Financial Performance,Ratios  Concepts  and Calculations,Financial Services,Capital Available: Borrowed Funds,Value of capital available to the organization for lending and investing  at the end of the reporting period that is attributed to debt obligations on the organization's balance sheet.  ,Submetric,Stock,Reporting Currency (OD5990)
FP5662,Financial Performance,Ratios  Concepts  and Calculations,Financial Services,Capital Available:  Equity Capital,Value of capital available to the organization for lending and investing  at the end of the reporting period  that is attributed to equity contributions.,Submetric,Stock,Reporting Currency (OD5990)
OI7783,Operational Impact,Social Policies,Financial Services,Social Responsibility to Financial Services Clients,"Policies the organization may use to protect clients. Select  all that apply:
- All employees involved in collections are trained on collection practices in particular on acceptable and unacceptable debt collection practices which are clearly spelled out in a code of ethics  book of employee rules or debt collection manual.
- Internal audits check household debt exposure  lending practices that violate procedures including unauthorized re-financing  multiple borrowers or co-signers per household  and other practices that could increase indebtedness.
- Productivity targets and incentive systems value portfolio quality at least as highly as other factors  such as disbursement or customer growth. Growth is rewarded only if portfolio quality is high.
- The institution’s collection practices are covered during the initial training of all employees involved in collections (loan officers  collections employees  and branch managers). In particular  collections employees receive training in acceptable debt collections practices and loan recovery procedures.
- The institution documents and communicates to clients about loan policies and procedures for rescheduling credit. 
- The institution's pre-payment penalties  account closure fees  transaction fees or other penalties are not excessive.
- The organization's corporate culture values and rewards high standards of ethical behavior and customer service.
- Other ",Metric,Stock,Selection
OI4136,Operational Impact,Training & Assessment,Financial Services,Social and Environmental Performance Management Training,"Indicate whether any member of the organization's board of directors participated in training sessions related to any aspect of environmental or social performance management  during the reporting period.

Organizations should footnote details on the type and duration of training.",Metric,Flow,Yes/No
OI3943,Operational Impact,Training & Assessment,Financial Services,Social and Environmental Performance Staff Training,"Indicate whether any of the organization's employees participated in training sessions related to any aspect of environmental or social performance management during the reporting period.

Organizations should footnote details on the type and duration of training.",Metric,Flow,Yes/No
OI4953,Operational Impact,Training & Assessment,Financial Services,Social and Environmental Performance Incentives,"Indicate whether the organization implemented any employee incentive schemes related to social performance goals during the reporting period.

Organizations should footnote the types of social performance employee incentives and the types of employees that qualify.  ",Metric,Flow,Yes/No
OI2818,Operational Impact,Employees,Financial Services,Loan Officers Employed,Number of loan officers employed by the organization  at the end of the reporting period.,Metric,Stock,Number of people
OI5803,Operational Impact,Wages,Financial Services,Loan Officer Wages,Value of wages (including bonuses) paid to loan officers during the reporting period. ,Metric,Flow,Reporting Currency (OD5990)
OD9109,Organizational Description,Organizational Information,Financial Services,Type of Financial Institution,"Type of financial institution. Select one:
-  Community Action Agency (CAA)
-  Community Development Financial Institution (CDFI)
-  Credit Union/Cooperative
-  Loan Fund (including microenterprise fund or Multibank Community Development Corporation (CDC))
-  Non-Banking Financial Institution/Non-Banking Financial Corporation (NBFI/NBFC)
-  Non-Profit/Non-Governmental Organization  including CDCs
-  Rural Bank
-  Thrift  Bank  Bank Holding Company
-  Venture Capital Fund
-  Other (footnote)",Metric,Stock,Selection
PD7356,Product Description,Product/Service Information,Financial Services,Microfinance Delivery Methodology,"Financial services delivery methodologies used. Select all that apply:
-  Individual Lending 
-  Solidarity Group Lending 
-  Village/Self-Help Group Lending
-  Other (footnote)",Metric,Stock,Selection
PD2691,Product Description,Product/Service Information,Financial Services,Interest Rate Method,"Amortization method used for the product reporting against.  Select one:
-  Declining balance method 
-  Flat interest method ",Metric,Stock,Selection
PD1928,Product Description,Product/Service Information,Financial Services,Compulsory Insurance Products,"Insurance products that are compulsory for the product reporting against. Select all that apply:
- Agricultural Insurance
- Credit Life Insurance
- Other (footnote)",Metric,Stock,Selection
PD9337,Product Description,Product/Service Information,Financial Services,Compulsory Deposits,Indicate whether the organization requires clients to establish savings accounts.,Metric,Stock,Yes/No
PD5098,Product Description,Product/Service Information,Financial Services,Other Financial Services Offered,"Types of financial services offered by the organization in addition to core credit  savings  and insurance products. Select  all that apply:
- Debit/Credit Cards
- Microleasing
- Mobile Banking Services
- Payments by Check 
- Remittance Services
- Savings Facilitation Services
- Other (footnote)",Metric,Stock,Selection
PD9681,Product Description,Product/Service Information,Financial Services,Non-financial Support Offered,"Indicate whether the organization provides any non-financial support services to clients. 

Organizations should footnote the details on the types of services offered.",Metric,Stock,Selection
PD7932,Product Description,Product/Service Information,Financial Services,Environmental Policies for Financial Services Clients,"Indicate whether the organization implements environmental policies associated with the organization's financing practices.  

Organizations should footnote details on the types of policies in place.",Metric,Stock,Selection
PI9250,Product Impact,Quality & Performance,Financial Services,Active Borrowers per Loan Officer,Number of active borrowers (clients) per loan officer at the organization  as of the end of the reporting period.,Metric,Stock,Decimal
PI7467,Product Impact,Quality & Performance,Financial Services,Effective Interest Rate (EIR),"Effective interest rate (EIR) for the most representative loan product of the organization during the reporting period.

Organizations should footnote the assumptions used when calculating this metric.",Metric,Flow,Reporting Currency (OD5990)
PI4874,Product Impact,Quality & Performance,Cross-Sector,Jobs in Directly Supported/Financed Enterprises: Total,"Number of full-time equivalent employees working for enterprises financed or supported by the organization at the end of the reporting period. 

Organizations should footnote the calculation assumptions  specifically the definition of full time work used when reporting against this metric.
",Metric,Stock,FTEs
PI5691,Product Impact,Quality & Performance,Cross-Sector,Jobs Maintained at Directly Supported/Financed Enterprises ,"Number of full-time equivalent employees working for enterprises financed or supported by the organization at the time when the organization began its support/investment. 

Organizations should footnote the calculation assumptions  specifically the definition of full time work used when reporting against this metric.",Metric,Stock,FTEs
PI2688,Product Impact,Quality & Performance,Cross-Sector,Jobs Maintained at Directly Supported/Financed Enterprises: Low Income Areas,"Number of full-time equivalent employees living in low-income areas  who work for enterprises financed or supported by the organization at the time when the organization began its support/investment. 

Organizations should footnote the calculation assumptions  specifically the definition of full time work used when reporting against this metric.",Submetric,Stock,FTEs
PI3687,Product Impact,Quality & Performance,Cross-Sector,Jobs Created at Directly Supported/Financed Enterprises: Total,"Net number of new full-time equivalent employees working for enterprises financed or supported by the organization at the end of the reporting period  and since the beginning of support/investment by the organization. 

Organizations should footnote the calculation assumptions  specifically the definition of full time work used when reporting against this metric.",Metric,Stock,FTEs
PI2251,Product Impact,Quality & Performance,Cross-Sector,Jobs Created at Directly Supported/Financed Enterprises: Low Income Areas,"Net number of new full-time equivalent employees living in low-income areas working for enterprises financed or supported by the organization at the end of the reporting period  and since the beginning of support/investment by the organization.

Organizations should footnote the calculation assumptions  specifically the definition of full time work used when reporting against this metric.",Submetric,Stock,FTEs
PI4583,Product Impact,Quality & Performance,Financial Services,New Businesses Created,Number of new businesses created as a result of investments made by the organization during the reporting period.,Metric,Flow,Number of businesses
PI6414,Product Impact,Quality & Performance,Financial Services,New Businesses Created: Low Income Areas,Number of new business created in low income areas as a result of investments made during the reporting period.,Submetric,Flow,Number of businesses
